und_from_file_id,und_to_file_id,weight
16810,139154,4
16876,14757,3
16876,109311,3
16909,2356,1
16909,23759,3
16909,63508,6
16909,72848,2
16909,82222,2
16909,83447,2
16909,83640,10
16909,88959,2
16909,90917,4
16909,91130,1
16909,115403,5
16909,130823,2
16987,28624,4
16987,60627,25
16987,63508,15
16987,68915,5
16987,72848,2
16987,89450,4
16987,90917,18
16987,93539,8
16987,113867,6
16987,120234,6
17057,23102,5
17057,27839,24
17057,45420,8
17057,48192,3
17057,61471,25
17057,68017,4
17057,104393,9
17057,121714,5
17117,86066,4
17117,88481,3
17127,54856,3
17127,59449,7
17127,64199,6
17127,80669,4
17127,88390,13
17127,94935,7
17183,32886,2
17183,121714,4
17205,74909,9
17205,102705,3
17205,117833,5
17205,129800,5
17222,100518,12
17278,59703,2
17293,90917,4
17293,99094,15
17293,138959,2
17293,143205,15
17317,68984,2
17361,40909,2
17361,45420,4
17361,61471,5
17361,121714,4
17369,11879,3
17369,28085,2
17369,36804,4
17369,48869,2
17369,61414,16
17369,93079,3
17369,99832,2
17369,109758,4
17369,131216,3
17449,13567,16
17470,51282,10
17488,6391,5
17488,48303,7
17488,74909,20
17488,102705,3
17488,129800,9
17504,57307,4
17504,80835,3
17504,109332,5
17504,130823,5
17522,15096,5
17522,86899,2
17522,100861,2
17535,67442,1
17535,80872,6
17535,80902,7
17535,83370,5
17535,85717,10
17535,86066,3
17535,88481,2
17535,103910,25
17535,104233,16
17535,121726,46
17535,139154,9
17641,22720,5
17641,52153,5
17641,59464,3
17641,65514,2
17672,67442,1
17672,85717,2
17672,88959,4
17672,91130,3
17672,124341,2
17672,130823,3
17672,137775,4
17687,67442,1
17687,83172,5
17718,1867,7
17718,27032,2
17718,67442,1
17718,80902,3
17718,86066,3
17718,100370,6
17718,102778,4
17718,103910,5
17718,113964,6
17718,130823,71
17718,139154,3
17836,80902,2
17836,86066,8
17836,103910,3
17836,104412,6
