"","sender_id","receiver_name"
"12719",NA,12070
"12720",NA,15330
"12721",NA,21771
"12722",NA,22495
"12723",NA,27994
"12724",NA,36927
"12725",NA,49849
"12726",NA,50918
"12727",NA,56042
"12728",NA,58806
"12729",NA,61375
"12730",NA,68021
"12731",NA,76692
"12732",NA,103498
"12733",NA,106332
"12734",NA,110765
"12735",NA,122539
"12736",NA,7409
"12737",NA,15330
"12738",NA,27994
"12739",NA,58806
"12740",NA,90820
"12741","chiara.moretti",7409
"12742",NA,22906
"12743",NA,38712
"12744",NA,41423
"12745","alberto.baldan",1740
"12746","alberto.baldan",7589
"12747","alberto.baldan",10661
"12748","alberto.baldan",15738
"12749","alberto.baldan",24241
"12750","alberto.baldan",41199
"12751","alberto.baldan",44065
"12752","alberto.baldan",54003
"12753","alberto.baldan",56585
"12754","alberto.baldan",59060
"12755","alberto.baldan",59106
"12756","alberto.baldan",59153
"12757","alberto.baldan",61375
"12758","alberto.baldan",63286
"12759","alberto.baldan",71568
"12760","alberto.baldan",73316
"12761","alberto.baldan",77364
"12762","alberto.baldan",77429
"12763","alberto.baldan",82807
"12764","alberto.baldan",85328
"12765","alberto.baldan",96846
"12766","alberto.baldan",100557
"12767","alberto.baldan",103498
"12768","alberto.baldan",108888
"12769",NA,15330
"12770",NA,39739
"12771",NA,43748
"12772",NA,54997
"12773",NA,80324
"12774",NA,81591
"12775",NA,90622
"12776",NA,102298
"12777",NA,825
"12778",NA,848
"12779",NA,2088
"12780",NA,2667
"12781",NA,5623
"12782",NA,20111
"12783",NA,116688
"12784","nicola.compagno",94927
"12785","nicola.compagno",127351
"12786","luca.biolo",27037
"12787","luca.biolo",27584
"12788","luca.biolo",30798
"12789","luca.biolo",52462
"12790","luca.biolo",62600
"12791","luca.biolo",73086
"12792","luca.biolo",74294
"12793","luca.biolo",108873
"12794","luca.biolo",115309
"12795",NA,7409
"12796",NA,15330
"12797",NA,58806
"12798",NA,117889
"12799",NA,12070
"12800",NA,14209
"12801",NA,51389
"12802",NA,54921
"12803",NA,56042
"12804",NA,76692
"12805",NA,90060
"12806",NA,108513
"12807",NA,27332
"12808",NA,32140
"12809",NA,36927
"12810",NA,56042
"12811",NA,68195
"12812",NA,78607
"12813",NA,81974
"12814",NA,105114
"12815",NA,111419
"12816",NA,118469
"12817",NA,122539
"12818",NA,114273
"12819",NA,117248
"12820","fabio.boldrin",15330
"12821","fabio.boldrin",18165
"12822","fabio.boldrin",27994
"12823","fabio.boldrin",31199
"12824","fabio.boldrin",36927
"12825","fabio.boldrin",52481
"12826","fabio.boldrin",61375
"12827","fabio.boldrin",94927
"12828","fabio.boldrin",102759
"12829","fabio.boldrin",102914
"12830","fabio.boldrin",103498
"12831","fabio.boldrin",105977
"12832","fabio.boldrin",107971
"12833","fabio.boldrin",110765
"12834","fabio.boldrin",122539
"12835","fabio.boldrin",132329
"12836",NA,10021
"12837",NA,36927
"12838",NA,66936
"12839",NA,87738
"12840",NA,103498
"12841",NA,122539
"12842",NA,134760
"12843",NA,108873
"12844",NA,10500
"12845",NA,16407
"12846",NA,31284
"12847",NA,36927
"12848",NA,41227
"12849",NA,122539
"12850",NA,8009
"12851",NA,20329
"12852",NA,106557
"12853",NA,3283
"12854",NA,7409
"12855",NA,15330
"12856",NA,27994
"12857",NA,36927
"12858",NA,58806
"12859",NA,122539
"12860",NA,27994
"12861",NA,58806
"12862",NA,39739
"12863",NA,54997
"12864","luca.biolo",6053
"12865","luca.biolo",27037
"12866","luca.biolo",30798
"12867","luca.biolo",74294
"12868",NA,27994
"12869",NA,58806
"12870",NA,73922
"12871",NA,118933
"12872",NA,54997
"12873",NA,77451
"12874","alberto.baldan",120871
"12875",NA,76097
"12876",NA,18548
"12877",NA,30798
"12878",NA,7409
"12879",NA,15330
"12880",NA,36077
"12881",NA,39739
"12882",NA,52481
"12883",NA,54997
"12884",NA,74737
"12885",NA,85053
"12886",NA,125669
"12887",NA,130745
"12888","fabio.boldrin",857
"12889","fabio.boldrin",2274
"12890","fabio.boldrin",2360
"12891","fabio.boldrin",7621
"12892","fabio.boldrin",7624
"12893","fabio.boldrin",15595
"12894","fabio.boldrin",21305
"12895","fabio.boldrin",21307
"12896","fabio.boldrin",22851
"12897","fabio.boldrin",25108
"12898","fabio.boldrin",27440
"12899","fabio.boldrin",27442
"12900","fabio.boldrin",40157
"12901","fabio.boldrin",42014
"12902","fabio.boldrin",42144
"12903","fabio.boldrin",51455
"12904","fabio.boldrin",58518
"12905","fabio.boldrin",73617
"12906","fabio.boldrin",80958
"12907","fabio.boldrin",109508
"12908","fabio.boldrin",125660
"12909","fabio.boldrin",133960
"12910",NA,19426
"12911",NA,65430
"12912",NA,123766
"12913",NA,68021
"12914",NA,23668
"12915",NA,39551
"12916",NA,41130
"12917",NA,105409
"12918",NA,105529
"12919",NA,111492
"12920",NA,27994
"12921",NA,54090
"12922",NA,58806
"12923",NA,101566
"12924",NA,15330
"12925",NA,22508
"12926",NA,36927
"12927",NA,122539
"12928",NA,21733
"12929",NA,23533
"12930",NA,24105
"12931",NA,29068
"12932",NA,31287
"12933",NA,54997
"12934",NA,70539
"12935",NA,70945
"12936",NA,78112
"12937",NA,84291
"12938",NA,96729
"12939",NA,115874
"12940",NA,118933
"12941",NA,47796
"12942",NA,108873
"12943",NA,119183
"12944","fabio.boldrin",9902
"12945","fabio.boldrin",12070
"12946","fabio.boldrin",22785
"12947","fabio.boldrin",25349
"12948","fabio.boldrin",36927
"12949","fabio.boldrin",37207
"12950","fabio.boldrin",45182
"12951","fabio.boldrin",45569
"12952","fabio.boldrin",49474
"12953","fabio.boldrin",50807
"12954","fabio.boldrin",56042
"12955","fabio.boldrin",63721
"12956","fabio.boldrin",68317
"12957","fabio.boldrin",80072
"12958","fabio.boldrin",84422
"12959","fabio.boldrin",89822
"12960","fabio.boldrin",90060
"12961","fabio.boldrin",95678
"12962","fabio.boldrin",102298
"12963","fabio.boldrin",103498
"12964","fabio.boldrin",105379
"12965","fabio.boldrin",108513
"12966","fabio.boldrin",115874
"12967","fabio.boldrin",117959
"12968","fabio.boldrin",118933
"12969","fabio.boldrin",121221
"12970","fabio.boldrin",122539
"12971","fabio.boldrin",124604
"12972","fabio.boldrin",127365
"12973","luca.biolo",75960
"12974","fabio.boldrin",2274
"12975","fabio.boldrin",2276
"12976","fabio.boldrin",2359
"12977","fabio.boldrin",2360
"12978","fabio.boldrin",7624
"12979","fabio.boldrin",21306
"12980","fabio.boldrin",114605
"12981",NA,4116
"12982",NA,27702
"12983",NA,46924
"12984",NA,74737
"12985",NA,103498
"12986",NA,119002
"12987",NA,120174
"12988","chiara.moretti",7409
"12989","chiara.moretti",15330
"12990","chiara.moretti",58806
"12991","chiara.moretti",65288
"12992","chiara.moretti",71637
"12993","chiara.moretti",100285
"12994","chiara.moretti",103307
"12995",NA,43059
"12996",NA,54997
"12997",NA,114220
"12998",NA,127634
"12999",NA,132324
"13000","fabio.boldrin",36927
"13001","fabio.boldrin",39205
"13002","fabio.boldrin",45548
"13003","fabio.boldrin",56042
"13004","fabio.boldrin",122539
"13005",NA,41279
"13006",NA,52278
"13007",NA,102176
"13008",NA,5780
"13009",NA,27349
"13010",NA,75045
"13011",NA,89003
"13012",NA,123206
"13013",NA,70076
"13014",NA,7409
"13015",NA,15330
"13016",NA,29068
"13017",NA,36927
"13018",NA,58806
"13019",NA,80324
"13020",NA,115874
"13021",NA,118933
"13022",NA,122539
"13023",NA,126462
"13024",NA,7409
"13025",NA,15330
"13026",NA,27994
"13027",NA,36927
"13028",NA,58806
"13029",NA,122539
"13030",NA,27994
"13031",NA,58806
"13032","fabio.boldrin",31779
"13033","fabio.boldrin",67687
"13034","fabio.boldrin",67688
"13035","fabio.boldrin",15879
"13036","fabio.boldrin",29068
"13037","fabio.boldrin",31287
"13038","fabio.boldrin",32806
"13039","fabio.boldrin",36927
"13040","fabio.boldrin",39368
"13041","fabio.boldrin",39739
"13042","fabio.boldrin",43863
"13043","fabio.boldrin",44819
"13044","fabio.boldrin",45966
"13045","fabio.boldrin",54997
"13046","fabio.boldrin",55662
"13047","fabio.boldrin",64454
"13048","fabio.boldrin",70539
"13049","fabio.boldrin",83024
"13050","fabio.boldrin",96729
"13051","fabio.boldrin",110069
"13052","fabio.boldrin",110653
"13053","fabio.boldrin",115874
"13054","fabio.boldrin",117932
"13055","fabio.boldrin",118933
"13056","fabio.boldrin",120919
"13057","fabio.boldrin",122539
"13058","fabio.boldrin",123712
"13059",NA,4116
"13060",NA,27702
"13061",NA,46924
"13062",NA,74737
"13063",NA,103498
"13064",NA,119002
"13065",NA,120174
"13066","fabio.boldrin",4401
"13067","fabio.boldrin",47809
"13068","fabio.boldrin",56042
"13069","fabio.boldrin",105599
"13070",NA,102785
"13071",NA,122539
"13072",NA,39205
"13073",NA,41417
"13074",NA,45548
"13075",NA,58855
"13076",NA,14977
"13077",NA,71637
"13078",NA,76647
"13079",NA,100285
"13080",NA,103307
"13081",NA,109594
"13082",NA,122944
"13083",NA,9902
"13084",NA,65743
"13085",NA,102298
"13086",NA,114959
"13087",NA,122539
"13088",NA,126462
"13089",NA,86958
"13090",NA,6146
"13091",NA,44819
"13092",NA,126462
"13093",NA,19426
"13094",NA,22959
"13095",NA,65430
"13096",NA,115874
"13097",NA,118933
"13098",NA,66581
"13099",NA,103407
"13100",NA,126462
"13101",NA,131572
"13102",NA,41778
"13103",NA,99458
"13104",NA,77832
"13105",NA,126295
"13106",NA,19426
"13107",NA,65430
"13108",NA,14057
"13109",NA,19426
"13110",NA,29068
"13111",NA,42733
"13112",NA,65430
"13113",NA,110079
"13114",NA,118933
"13115",NA,127351
"13116",NA,58806
"13117",NA,123766
"13118",NA,5436
"13119",NA,7409
"13120",NA,10926
"13121",NA,12070
"13122",NA,15330
"13123",NA,16407
"13124",NA,27994
"13125",NA,43748
"13126",NA,56042
"13127",NA,58806
"13128",NA,103498
"13129",NA,116497
"13130",NA,123251
"13131",NA,134145
"13132","alberto.baldan",27894
"13133",NA,27994
"13134",NA,58806
"13135",NA,45409
"13136",NA,51719
"13137",NA,76900
"13138",NA,5431
"13139",NA,7409
"13140",NA,99933
"13141",NA,107461
"13142",NA,7409
"13143",NA,15330
"13144",NA,27994
"13145",NA,58806
"13146",NA,90820
"13147",NA,40377
"13148",NA,46643
"13149",NA,54997
"13150",NA,56603
"13151",NA,66581
"13152",NA,71497
"13153",NA,81905
"13154",NA,101643
"13155",NA,107035
"13156",NA,111916
"13157",NA,115874
"13158",NA,120013
"13159","fabio.boldrin",7409
"13160","fabio.boldrin",15330
"13161","fabio.boldrin",31287
"13162","fabio.boldrin",43748
"13163","fabio.boldrin",58806
"13164","fabio.boldrin",115874
"13165","fabio.boldrin",29068
"13166","fabio.boldrin",31287
"13167","fabio.boldrin",54997
"13168","fabio.boldrin",70802
"13169","fabio.boldrin",103498
"13170","fabio.boldrin",109636
"13171","fabio.boldrin",114220
"13172","fabio.boldrin",115874
"13173","fabio.boldrin",118933
"13174","fabio.boldrin",127634
"13175","fabio.boldrin",130802
"13176","fabio.boldrin",132324
"13177",NA,76097
"13178",NA,7409
"13179",NA,15330
"13180",NA,27994
"13181",NA,36927
"13182",NA,58806
"13183",NA,120878
"13184",NA,122539
"13185",NA,1069
"13186",NA,1948
"13187",NA,12336
"13188",NA,27994
"13189",NA,58806
"13190",NA,4885
"13191",NA,25349
"13192",NA,64889
"13193",NA,100386
"13194",NA,19426
"13195",NA,65430
"13196",NA,4809
"13197",NA,9902
"13198",NA,102298
"13199",NA,7409
"13200",NA,12070
"13201",NA,15330
"13202",NA,27994
"13203",NA,43748
"13204",NA,56042
"13205",NA,56603
"13206",NA,58806
"13207",NA,76692
"13208",NA,101008
"13209",NA,122539
"13210",NA,3240
"13211",NA,7409
"13212",NA,15330
"13213",NA,58806
"13214",NA,43748
"13215",NA,58806
"13216",NA,70539
"13217",NA,96729
"13218",NA,115874
"13219",NA,123766
"13220",NA,7409
"13221",NA,15330
"13222",NA,43748
"13223",NA,58806
"13224",NA,66581
"13225",NA,115874
"13226",NA,19426
"13227",NA,65430
"13228",NA,4116
"13229",NA,7409
"13230",NA,15330
"13231",NA,15879
"13232",NA,27702
"13233",NA,38830
"13234",NA,39368
"13235",NA,43748
"13236",NA,58806
"13237",NA,70539
"13238",NA,74018
"13239",NA,83024
"13240",NA,96729
"13241",NA,103595
"13242",NA,14871
"13243",NA,15330
"13244",NA,23394
"13245",NA,27862
"13246",NA,29068
"13247",NA,36927
"13248",NA,43028
"13249",NA,45655
"13250",NA,47809
"13251",NA,50807
"13252",NA,50966
"13253",NA,56042
"13254",NA,66581
"13255",NA,76647
"13256",NA,77341
"13257",NA,84576
"13258",NA,96524
"13259",NA,98344
"13260",NA,103498
"13261",NA,105529
"13262",NA,111492
"13263",NA,115874
"13264",NA,118933
"13265",NA,122539
"13266",NA,124604
"13267",NA,126462
"13268",NA,134943
"13269",NA,23390
"13270",NA,45548
"13271",NA,58855
"13272",NA,56042
"13273",NA,5560
"13274",NA,7409
"13275",NA,15330
"13276",NA,16458
"13277",NA,27994
"13278",NA,43748
"13279",NA,46643
"13280",NA,58806
"13281",NA,63986
"13282",NA,120013
"13283","fabio.boldrin",10021
"13284","fabio.boldrin",56042
"13285","fabio.boldrin",66936
"13286",NA,7409
"13287",NA,15330
"13288",NA,30672
"13289",NA,44819
"13290",NA,58806
"13291",NA,102298
"13292",NA,105379
"13293",NA,119707
"13294",NA,76499
"13295",NA,14977
"13296",NA,71637
"13297",NA,76647
"13298",NA,100285
"13299",NA,103307
"13300",NA,109594
"13301",NA,122944
"13302",NA,23390
"13303",NA,45548
"13304",NA,78308
"13305","fabio.boldrin",58806
"13306",NA,30672
"13307",NA,44819
"13308",NA,102298
"13309",NA,119707
"13310","fabio.boldrin",47893
"13311",NA,30672
"13312",NA,44819
"13313",NA,102298
"13314",NA,119707
"13315","chiara.moretti",12070
"13316","chiara.moretti",36927
"13317","chiara.moretti",39551
"13318","chiara.moretti",41130
"13319","chiara.moretti",45182
"13320","chiara.moretti",56042
"13321","chiara.moretti",75452
"13322","chiara.moretti",76692
"13323","chiara.moretti",105529
"13324","chiara.moretti",122539
"13325","chiara.moretti",127351
"13326",NA,45678
"13327",NA,102298
"13328",NA,7409
"13329",NA,15330
"13330",NA,27994
"13331",NA,58806
"13332",NA,90820
"13333",NA,12070
"13334",NA,22785
"13335",NA,45182
"13336",NA,56042
"13337",NA,63721
"13338",NA,68317
"13339",NA,89822
"13340",NA,95678
"13341",NA,105379
"13342",NA,115874
"13343",NA,118933
"13344",NA,127365
"13345",NA,22906
"13346",NA,38712
"13347",NA,41423
"13348",NA,8025
"13349",NA,15257
"13350",NA,50104
"13351",NA,66308
"13352",NA,76573
"13353",NA,64454
"13354",NA,7409
"13355",NA,15330
"13356",NA,19344
"13357",NA,26589
"13358",NA,58362
"13359",NA,58806
"13360",NA,66544
"13361",NA,84422
"13362",NA,85275
"13363",NA,101614
"13364",NA,102076
"13365",NA,120113
"13366",NA,7537
"13367",NA,8145
"13368",NA,10718
"13369",NA,27994
"13370",NA,43863
"13371",NA,58806
"13372",NA,68317
"13373",NA,89899
"13374",NA,103498
"13375",NA,118933
"13376",NA,120919
"13377",NA,5431
"13378",NA,109594
"13379",NA,7409
"13380",NA,15330
"13381",NA,41263
"13382",NA,43748
"13383",NA,58806
"13384",NA,91647
"13385",NA,22043
"13386",NA,29233
"13387","chiara.moretti",4865
"13388","chiara.moretti",4866
"13389","chiara.moretti",4867
"13390","chiara.moretti",4868
"13391","chiara.moretti",6355
"13392","chiara.moretti",6356
"13393","chiara.moretti",18946
"13394","chiara.moretti",19070
"13395","chiara.moretti",34440
"13396","chiara.moretti",41260
"13397","chiara.moretti",41782
"13398","chiara.moretti",58208
"13399","chiara.moretti",89417
"13400","chiara.moretti",112019
"13401",NA,3642
"13402",NA,8009
"13403",NA,60336
"13404",NA,105415
"13405",NA,135822
"13406",NA,120618
"13407",NA,41227
"13408",NA,84671
"13409",NA,103498
"13410",NA,111987
"13411",NA,14057
"13412",NA,22959
"13413",NA,65430
"13414",NA,68317
"13415",NA,110079
"13416",NA,118933
"13417",NA,19798
"13418",NA,17592
"13419",NA,19455
"13420",NA,84671
"13421",NA,127122
"13422","fabio.boldrin",4866
"13423","fabio.boldrin",4867
"13424","fabio.boldrin",6353
"13425","fabio.boldrin",6355
"13426","fabio.boldrin",6356
"13427","fabio.boldrin",18946
"13428","fabio.boldrin",19070
"13429","fabio.boldrin",34440
"13430","fabio.boldrin",41260
"13431","fabio.boldrin",41782
"13432","fabio.boldrin",89417
"13433",NA,7409
"13434",NA,11553
"13435",NA,15330
"13436",NA,39739
"13437",NA,54997
"13438",NA,58806
"13439",NA,70539
"13440",NA,89639
"13441",NA,96729
"13442",NA,99112
"13443",NA,118268
"13444",NA,122539
"13445",NA,134066
"13446",NA,15330
"13447",NA,27994
"13448",NA,39205
"13449",NA,43748
"13450",NA,45548
"13451",NA,58806
"13452",NA,58855
"13453",NA,60537
"13454",NA,74737
"13455",NA,110765
"13456",NA,14414
"13457",NA,38712
"13458",NA,41423
"13459",NA,64598
"13460",NA,64872
"13461",NA,76637
"13462",NA,107463
"13463",NA,126295
"13464",NA,39739
"13465",NA,54997
"13466",NA,9902
"13467",NA,21265
"13468",NA,36927
"13469",NA,56603
"13470",NA,85053
"13471",NA,90820
"13472",NA,102298
"13473",NA,111824
"13474",NA,122539
"13475",NA,127351
"13476",NA,12070
"13477",NA,56042
"13478",NA,76692
"13479",NA,37015
"13480",NA,54997
"13481",NA,108819
"13482","fabio.boldrin",15891
"13483",NA,76097
"13484",NA,7409
"13485",NA,15330
"13486",NA,39739
"13487",NA,43748
"13488",NA,58806
"13489",NA,857
"13490",NA,860
"13491",NA,48213
"13492",NA,68850
"13493",NA,7409
"13494",NA,9902
"13495",NA,15330
"13496",NA,16407
"13497",NA,22116
"13498",NA,22495
"13499",NA,36927
"13500",NA,42578
"13501",NA,43748
"13502",NA,58806
"13503",NA,65936
"13504",NA,68021
"13505",NA,73895
"13506",NA,77074
"13507",NA,102298
"13508",NA,102914
"13509",NA,103338
"13510",NA,103375
"13511",NA,103498
"13512",NA,110765
"13513",NA,122539
"13514",NA,124604
"13515",NA,126042
"13516",NA,126538
"13517",NA,130895
"13518",NA,7409
"13519",NA,15330
"13520",NA,58806
"13521",NA,64454
"13522",NA,102298
"13523",NA,105500
"13524",NA,19426
"13525",NA,65430
"13526",NA,70867
"13527",NA,27994
"13528",NA,58806
"13529",NA,3283
"13530",NA,7409
"13531",NA,15330
"13532",NA,27994
"13533",NA,36927
"13534",NA,58806
"13535",NA,122539
"13536",NA,19426
"13537",NA,65430
"13538",NA,7409
"13539",NA,15330
"13540",NA,36927
"13541",NA,58806
"13542",NA,122539
"13543",NA,134760
"13544",NA,15330
"13545",NA,18304
"13546",NA,29068
"13547",NA,43028
"13548",NA,47809
"13549",NA,50807
"13550",NA,84576
"13551",NA,103498
"13552",NA,115874
"13553",NA,118933
"13554",NA,124604
"13555",NA,80324
"13556",NA,15330
"13557",NA,22508
"13558",NA,43748
"13559",NA,14716
"13560",NA,36927
"13561",NA,38979
"13562",NA,56042
"13563",NA,57839
"13564",NA,111028
"13565",NA,122539
"13566",NA,86958
"13567",NA,50966
"13568",NA,71637
"13569",NA,74018
"13570",NA,76647
"13571",NA,103307
"13572",NA,118933
"13573",NA,119002
"13574",NA,122944
"13575",NA,135303
"13576",NA,14567
"13577",NA,60770
"13578",NA,103548
"13579","fabio.boldrin",2274
"13580","fabio.boldrin",2276
"13581","fabio.boldrin",2359
"13582","fabio.boldrin",18073
"13583",NA,24216
"13584",NA,77832
"13585",NA,126295
"13586",NA,99458
"13587",NA,7409
"13588",NA,15330
"13589",NA,43748
"13590",NA,51785
"13591",NA,53469
"13592",NA,58806
"13593",NA,106484
"13594",NA,19426
"13595",NA,65430
"13596",NA,10408
"13597",NA,36927
"13598",NA,39244
"13599",NA,54997
"13600",NA,66659
"13601",NA,70539
"13602",NA,73498
"13603",NA,78452
"13604",NA,80429
"13605",NA,96729
"13606",NA,102298
"13607",NA,103338
"13608",NA,103498
"13609",NA,110765
"13610",NA,112286
"13611",NA,122270
"13612",NA,122539
"13613",NA,7409
"13614",NA,15330
"13615",NA,42895
"13616",NA,43748
"13617","matteo.monesi",7409
"13618","matteo.monesi",15330
"13619","matteo.monesi",36927
"13620","matteo.monesi",58806
"13621","matteo.monesi",80906
"13622","matteo.monesi",103498
"13623","matteo.monesi",120618
"13624","matteo.monesi",122539
"13625","matteo.monesi",130895
"13626",NA,43748
"13627",NA,58806
"13628",NA,12070
"13629",NA,45182
"13630",NA,56042
"13631",NA,90060
"13632",NA,121221
"13633",NA,118933
"13634","fabio.boldrin",5595
"13635","fabio.boldrin",6356
"13636","fabio.boldrin",8778
"13637","fabio.boldrin",8908
"13638","fabio.boldrin",8910
"13639","fabio.boldrin",14156
"13640","fabio.boldrin",18946
"13641","fabio.boldrin",20251
"13642","fabio.boldrin",69532
"13643","fabio.boldrin",131290
"13644",NA,15330
"13645",NA,24673
"13646",NA,39739
"13647",NA,44819
"13648",NA,49878
"13649",NA,54997
"13650",NA,80324
"13651",NA,81591
"13652",NA,96828
"13653",NA,102298
"13654",NA,110069
"13655",NA,11553
"13656",NA,38899
"13657",NA,117652
"13658",NA,118933
"13659",NA,36927
"13660",NA,41130
"13661",NA,56042
"13662",NA,81991
"13663",NA,105529
"13664",NA,111492
"13665",NA,122539
"13666",NA,9902
"13667",NA,36927
"13668",NA,52182
"13669",NA,85053
"13670",NA,102298
"13671",NA,105977
"13672",NA,122539
"13673",NA,127351
"13674",NA,39551
"13675",NA,54997
"13676",NA,108819
"13677",NA,122379
"13678","mirko.travaglin",7409
"13679","mirko.travaglin",15330
"13680","mirko.travaglin",22816
"13681","mirko.travaglin",42776
"13682","mirko.travaglin",51400
"13683",NA,5524
"13684",NA,63182
"13685",NA,69339
"13686",NA,7409
"13687",NA,58806
"13688",NA,121237
"13689",NA,129480
"13690",NA,6053
"13691",NA,27037
"13692",NA,30798
"13693",NA,45394
"13694",NA,62600
"13695",NA,74294
"13696",NA,108873
"13697",NA,122601
"13698",NA,135648
"13699",NA,5524
"13700",NA,15521
"13701",NA,28059
"13702",NA,36391
"13703",NA,60770
"13704",NA,63182
"13705",NA,74178
"13706",NA,77865
"13707",NA,91813
"13708",NA,93539
"13709",NA,100274
"13710",NA,103548
"13711",NA,15330
"13712",NA,27994
"13713",NA,39205
"13714",NA,45548
"13715",NA,58806
"13716",NA,58855
"13717",NA,60537
"13718",NA,87782
"13719",NA,126462
"13720",NA,58806
"13721",NA,7409
"13722",NA,9221
"13723",NA,14977
"13724",NA,15330
"13725",NA,16458
"13726",NA,27994
"13727",NA,31287
"13728",NA,36077
"13729",NA,36927
"13730",NA,41199
"13731",NA,43748
"13732",NA,53469
"13733",NA,58806
"13734",NA,61225
"13735",NA,61375
"13736",NA,91375
"13737",NA,102298
"13738",NA,111065
"13739",NA,115874
"13740",NA,122539
"13741",NA,126758
"13742",NA,15986
"13743",NA,56042
"13744",NA,57837
"13745",NA,111028
"13746",NA,117712
"13747",NA,56042
"13748",NA,103498
"13749",NA,117716
"13750",NA,122539
"13751",NA,27994
"13752",NA,39205
"13753",NA,45548
"13754",NA,58806
"13755",NA,58855
"13756",NA,63721
"13757",NA,84422
"13758","fabio.boldrin",2274
"13759","fabio.boldrin",2276
"13760","fabio.boldrin",2356
"13761","fabio.boldrin",2359
"13762","fabio.boldrin",2360
"13763","fabio.boldrin",7623
"13764","fabio.boldrin",7624
"13765","fabio.boldrin",7625
"13766","fabio.boldrin",15595
"13767","fabio.boldrin",18073
"13768","fabio.boldrin",21301
"13769","fabio.boldrin",21305
"13770","fabio.boldrin",21306
"13771","fabio.boldrin",21308
"13772","fabio.boldrin",27442
"13773","fabio.boldrin",32337
"13774","fabio.boldrin",32351
"13775","fabio.boldrin",41813
"13776","fabio.boldrin",51455
"13777","fabio.boldrin",83292
"13778","fabio.boldrin",109508
"13779","fabio.boldrin",114605
"13780","fabio.boldrin",123578
"13781","fabio.boldrin",132646
"13782",NA,56042
"13783",NA,123251
"13784",NA,74555
"13785",NA,7409
"13786",NA,15330
"13787",NA,36077
"13788",NA,39739
"13789",NA,52918
"13790",NA,54158
"13791",NA,54997
"13792",NA,58806
"13793",NA,99112
"13794",NA,102298
"13795",NA,105901
"13796",NA,20329
"13797",NA,60336
"13798",NA,70867
"13799",NA,102927
"13800",NA,121028
"13801",NA,5780
"13802",NA,42359
"13803",NA,89003
"13804",NA,110697
"13805",NA,61283
"13806",NA,102298
"13807",NA,121086
"13808",NA,122539
"13809",NA,126462
"13810",NA,58806
"13811",NA,14328
"13812",NA,33881
"13813","luca.biolo",809
"13814","luca.biolo",825
"13815","luca.biolo",848
"13816","luca.biolo",2088
"13817","luca.biolo",2667
"13818","luca.biolo",5623
"13819","luca.biolo",8025
"13820","luca.biolo",80110
"13821","luca.biolo",88062
"13822","luca.biolo",102041
"13823","luca.biolo",128790
"13824",NA,70093
"13825","fabio.boldrin",7409
"13826","fabio.boldrin",9902
"13827","fabio.boldrin",15330
"13828","fabio.boldrin",31287
"13829","fabio.boldrin",36927
"13830","fabio.boldrin",43748
"13831","fabio.boldrin",58806
"13832","fabio.boldrin",91829
"13833","fabio.boldrin",102298
"13834","fabio.boldrin",115874
"13835","fabio.boldrin",122539
"13836","fabio.boldrin",132167
"13837",NA,14936
"13838",NA,15130
"13839",NA,20102
"13840",NA,36927
"13841",NA,52425
"13842",NA,53602
"13843",NA,56042
"13844",NA,74217
"13845",NA,75760
"13846",NA,105803
"13847",NA,122539
"13848",NA,103407
"13849",NA,126462
"13850",NA,131572
"13851","luca.biolo",6053
"13852","luca.biolo",27037
"13853","luca.biolo",30798
"13854","luca.biolo",74294
"13855",NA,114273
"13856",NA,90459
"13857","fabio.boldrin",7623
"13858","fabio.boldrin",15596
"13859","fabio.boldrin",15597
"13860","fabio.boldrin",21307
"13861","fabio.boldrin",123578
"13862",NA,7409
"13863",NA,9902
"13864",NA,15330
"13865",NA,27994
"13866",NA,29068
"13867",NA,31786
"13868",NA,32806
"13869",NA,36927
"13870",NA,43748
"13871",NA,43863
"13872",NA,44819
"13873",NA,55662
"13874",NA,58806
"13875",NA,89899
"13876",NA,102298
"13877",NA,110069
"13878",NA,118933
"13879",NA,122539
"13880",NA,7409
"13881",NA,15330
"13882",NA,36927
"13883",NA,38899
"13884",NA,43748
"13885",NA,58806
"13886",NA,117652
"13887",NA,122539
"13888",NA,12070
"13889",NA,45182
"13890",NA,56042
"13891",NA,90060
"13892",NA,114273
"13893",NA,121221
"13894",NA,7409
"13895",NA,15330
"13896",NA,27994
"13897",NA,36927
"13898",NA,54997
"13899",NA,58806
"13900",NA,102298
"13901",NA,122539
"13902",NA,15330
"13903",NA,22508
"13904",NA,36927
"13905",NA,43748
"13906",NA,122539
"13907",NA,4474
"13908",NA,58806
"13909",NA,56042
"13910",NA,57837
"13911",NA,111028
"13912",NA,28387
"13913",NA,36927
"13914",NA,43059
"13915",NA,54997
"13916",NA,77451
"13917",NA,109636
"13918",NA,122539
"13919",NA,127351
"13920",NA,130802
"13921",NA,7409
"13922",NA,15330
"13923",NA,27994
"13924",NA,58806
"13925",NA,90820
"13926",NA,7409
"13927",NA,14414
"13928",NA,15330
"13929",NA,27994
"13930",NA,30714
"13931",NA,43748
"13932",NA,58806
"13933",NA,103595
"13934",NA,110765
"13935",NA,14871
"13936",NA,15330
"13937",NA,23394
"13938",NA,27862
"13939",NA,29068
"13940",NA,36927
"13941",NA,43028
"13942",NA,43748
"13943",NA,45655
"13944",NA,47809
"13945",NA,50807
"13946",NA,50966
"13947",NA,56042
